OBJECTID,Year,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,zip,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,zip_recovered,recovery_dist_deg,year
1802.0,2019.0,USF,MDF,TUCKER,00000509,7/28/19,9/16/19,9.0,4.0,1.0,14142.41,MH73.,,,,2010.0,103073147.1640625,79831.98300343119,41.803065586943646,-121.2410182,96134,2019-07-28,2019-07,4.0,1295.0,,,,,96134.0,0.10414382156292815,2019
1697.0,2019.0,BLM,NOD,W-1 MCDONALD,00004382,8/8/19,8/12/19,1.0,7.0,1.0,1020.325,,,,,2010.0,7250457.426,23270.52886320552,40.97382977745677,-120.2898688,96123,2019-08-08,2019-08,6.0,1231.0,,,,,96123.0,0.13370848114138817,2019
1709.0,2019.0,BLM,NOD,R4 RAILROAD,00004442,8/10/19,8/13/19,1.0,7.0,1.0,24.10597,,,,,2010.0,169542.0664,2574.600262439523,40.62929119803059,-120.3750282,96130,2019-08-10,2019-08,6.0,1239.0,,,,,96130.0,0.1732945590910542,2019
1723.0,2019.0,USF,ANF,FIVE,00002931,8/3/19,8/9/19,2.0,3.0,1.0,156.3954,,,,,2010.0,936738.7617,5294.760825677948,34.61721862429885,-118.7108529,91384,2019-08-03,2019-08,4.0,490.0,,,,,91384.0,0.14780322968885917,2019
1740.0,2019.0,USF,MDF,MCGINTY,00000733,8/29/19,9/17/19,1.0,1.0,1.0,26.80899,,,,,2010.0,194945.9688,2409.6870412423536,41.72954204741623,-120.5184884,96108,2019-08-29,2019-08,4.0,423.0,,,,,96108.0,0.1347502679281078,2019
1742.0,2019.0,USF,MDF,TELEPHONE,00000762,8/31/19,9/8/19,1.0,1.0,1.0,25.456,,,,,2010.0,185085.3711,3007.1538283844693,41.72567665980997,-120.6571179,96015,2019-08-31,2019-08,4.0,1258.0,,,,,96015.0,0.18547269991255594,2019
1753.0,2019.0,USF,SQF,BRODER,00001708,8/8/19,11/25/19,1.0,6.0,1.0,328.0544,,,,,2010.0,2041039.16,13268.028662081131,36.16408823804,-118.1768629,93549,2019-08-08,2019-08,4.0,1264.0,,,,,93549.0,0.2112700092815085,2019
1501.0,2019.0,CCO,KRN,CORCORAN,01940150,9/24/19,9/24/19,3.0,1.0,1.0,2.897731,,,,,2010.0,17826.32031,1283.3296426980776,35.71409982115225,-119.5797058,93280,2019-09-24,2019-09,2.0,174.0,,,,,93280.0,0.09677900100760088,2019
1551.0,2019.0,CDF,FKU,SKY,00011299,9/5/19,9/5/19,11.0,1.0,1.0,138.9932,,,,,2010.0,862678.6055,3933.210812341089,36.06833416396026,-120.1361583,93204,2019-09-05,2019-09,0.0,76.0,,,,,93204.0,0.26875724663498274,2019
1665.0,2019.0,CCO,ORC,ORTEGA,19104452,9/13/19,9/15/19,14.0,2.0,1.0,26.37641,,,,,2010.0,154063.7891,2583.3793604043417,33.54578644489768,-117.5455056,92694,2019-09-13,2019-09,2.0,1213.0,,,,,92694.0,0.07080930758156033,2019
1722.0,2019.0,USF,ANF,LOWE,00003722,9/22/19,9/27/19,7.0,3.0,1.0,10.50961,,,,,2010.0,62352.18359,1017.1816636886388,34.21612083982688,-118.1421325,90068,2019-09-22,2019-09,4.0,1250.0,,,,,90068.0,0.2061056960081882,2019
1738.0,2019.0,USF,MDF,LONE,00000836,9/5/19,12/2/19,1.0,1.0,1.0,5737.16,,,,,2010.0,41766711.44,34608.93200190709,41.76673887680445,-121.0433353,96134,2019-09-05,2019-09,4.0,759.0,,,,,96134.0,0.28991931963579165,2019
1760.0,2019.0,USF,SHF,RAMSHORN,00001217,9/5/19,10/5/19,1.0,3.0,1.0,286.9583,,,,,2010.0,2050498.008,8250.458284086064,41.15796366932953,-122.6355952,96091,2019-09-05,2019-09,4.0,1267.0,,,,,96091.0,0.1967624615659271,2019
1761.0,2019.0,USF,SHF,SOUTH,00001209,9/5/19,12/2/19,1.0,3.0,1.0,5333.991,,,,,2010.0,36952235.1,99390.02584064347,40.11610654878716,-122.8137111,96076,2019-09-05,2019-09,4.0,102.0,,,,,96076.0,0.23398360506055305,2019
1772.0,2019.0,USF,PNF,WALKER,00001324,9/4/19,1/15/20,9.0,1.0,1.0,54614.9,,,,,2010.0,378027378.7070313,271202.7941032848,40.08951157968541,-120.5862619,96122,2019-09-04,2019-09,4.0,307.0,,,,,96122.0,0.2463068141208712,2019
1532.0,2019.0,CDF,MVU,COPPER,00016047,10/30/19,11/1/19,9.0,7.0,1.0,371.3559,"WFDSS -151 acres in US, 220 in Mexico",,,,2010.0,2121411.34,7206.468480656801,32.55620607671705,-116.838835,92154,2019-10-30,2019-10,0.0,942.0,,,,,92154.0,0.04826624501804768,2019
1732.0,2019.0,USF,LPF,RANCH,00002348,10/1/19,10/10/19,2.0,1.0,1.0,55.30642,,,,,2010.0,335857.9609,3353.776349735059,35.188435049688486,-120.1732802,93453,2019-10-01,2019-10,4.0,240.0,,,,,93453.0,0.21867693733828145,2019
1749.0,2019.0,USF,SQF,RIVER,00002443,10/18/19,10/20/19,9.0,6.0,1.0,29.21961,,,,,2010.0,178695.543,2136.742840581762,35.47567717587497,-118.7498469,93220,2019-10-18,2019-10,4.0,173.0,,,,,93220.0,0.13026216147328343,2019
1750.0,2019.0,USF,SQF,CATTLE,00002317,10/5/19,10/15/19,9.0,6.0,1.0,92.24609,,,,,2010.0,563887.3555,3109.946506129187,35.45746499966425,-118.762962,93220,2019-10-05,2019-10,4.0,128.0,,,,,93220.0,0.10807726462552032,2019
1798.0,2019.0,FWS,SPR,SEARS,00018910,10/17/19,10/17/19,10.0,1.0,1.0,1.98405,MV0M.,,,,2010.0,13002.17578,1382.6204121586743,38.1443105481321,-122.3711296,94503,2019-10-17,2019-10,3.0,1291.0,,,,,94503.0,0.14258423063915945,2019
1507.0,2019.0,CDF,LNU,EAGLE,00020533,11/4/19,11/4/19,14.0,1.0,1.0,73.55055,,,,,2010.0,494834.8086,4075.062401069212,39.094323894144615,-122.500402,95423,2019-11-04,2019-11,0.0,448.0,,,,,95423.0,0.1366410902006291,2019
1764.0,2019.0,USF,STF,ROCK,00001925,11/3/19,11/26/19,4.0,1.0,1.0,9.93289,,,,,2010.0,65421.80859,1387.0150351718917,38.32864271897876,-119.9761445,95375,2019-11-03,2019-11,4.0,75.0,,,,,95375.0,0.11715048967368691,2019
1773.0,2019.0,USF,PNF,CREEK,00001833,11/21/19,12/6/19,1.0,1.0,1.0,73.55267,,,,,2010.0,508493.2813,4212.406703158693,40.044775792155846,-120.9360994,95983,2019-11-21,2019-11,4.0,79.0,,,,,95983.0,0.08035495899887848,2019
1254.0,2020.0,USF,ANF,LAGO,00001463,5/9/20,5/9/20,2.0,8.0,1.0,16.89021,,,,,2020.0,101283.9141,1364.399089635005,34.666787507081764,-118.762747,93040,2020-05-09,2020-05,4.0,952.0,,,,,93040.0,0.16204232580237118,2020
1055.0,2020.0,CDF,MMU,PASS,00013431,6/28/20,7/1/20,11.0,1.0,1.0,2163.698,,,,,2020.0,13770400.12109375,16695.525665611676,37.0463132111737,-121.1633091,95360,2020-06-28,2020-06,0.0,272.0,,,,,95360.0,0.2712989784395435,2020
1132.0,2020.0,CDF,BEU,BRADLEY,00002699,6/8/20,6/9/20,2.0,1.0,1.0,230.3548,"Grass fire
",,,,2020.0,1424371.152,5835.150036999608,35.91904270242641,-120.7881225,93450,2020-06-08,2020-06,0.0,702.0,,,,,93450.0,0.08889084093888637,2020
1145.0,2020.0,CDF,BEU,BITTERWATER,00002677,6/7/20,6/8/20,11.0,1.0,1.0,210.5436,"Grass fire
",,,,2020.0,1313615.355,6469.821062104109,36.27500436,-121.0819032,93930,2020-06-07,2020-06,0.0,882.0,,,,,93930.0,0.08317597665912468,2020
1157.0,2020.0,CDF,MVU,BORDER 7,00008316,6/11/20,6/13/20,14.0,1.0,1.0,70.65142,,,,,2020.0,403717.0313,2918.532379688233,32.56885205608922,-116.7059131,91917,2020-06-11,2020-06,0.0,892.0,,,,,91917.0,0.04447466166587025,2020
1258.0,2020.0,USF,LPF,GIFFORD,00001329,6/8/20,6/10/20,10.0,7.0,1.0,16.80192,,,,,2020.0,101776.9531,2249.649290785285,35.08539857132643,-120.0668472,93453,2020-06-08,2020-06,4.0,177.0,,,,,93453.0,0.2749207658574966,2020
1322.0,2020.0,BLM,CND,LULU,00001577,6/28/20,6/28/20,14.0,7.0,1.0,11.38438,,,,,2020.0,69067.75781,1970.5105055247789,35.14931521911966,-119.3689678,93268,2020-06-28,2020-06,6.0,1002.0,,,,,93268.0,0.1036104086659158,2020
1350.0,2020.0,CCO,KRN,CROSS,02023544,6/11/20,6/11/20,14.0,1.0,1.0,6.081589,,,,,2020.0,36961.96094,804.7654222771298,35.222134984534655,-118.715104,93531,2020-06-11,2020-06,2.0,871.0,,,,,93531.0,0.10394953820227569,2020
1474.0,2020.0,CDF,BDU,GREEN,00008004,6/14/20,6/14/20,9.0,1.0,1.0,36.14019,,,,,2020.0,213904.1094,3125.9177682415598,34.11447659350952,-117.1220044,92346,2020-06-14,2020-06,0.0,115.0,,,,,92346.0,0.0609427797329946,2020
1041.0,2020.0,CCO,KRN,COMANCHE,02031924,7/26/20,7/27/20,14.0,1.0,1.0,66.15605,,,,,2020.0,401194.1094,4069.5377673566513,35.132205832404075,-118.7718986,93203,2020-07-26,2020-07,2.0,55.0,,,,,93203.0,0.1188996960033331,2020
1042.0,2020.0,CCO,KRN,SHEEP,02032616,7/30/20,7/30/20,14.0,1.0,1.0,233.0561,,,,,2020.0,1413545.836,7205.225391772751,35.13829696554289,-118.7859752,93203,2020-07-30,2020-07,2.0,416.0,,,,,93203.0,0.10772326102127304,2020
1082.0,2020.0,CDF,SLU,LAKE,00008435,7/4/20,7/4/20,10.0,1.0,1.0,567.0063,Vehicle Accident,,,,2020.0,3459823.297,14090.654283928556,35.38462037266699,-120.0041157,93453,2020-07-04,2020-07,0.0,245.0,,,,,93453.0,0.04109538804019801,2020
1160.0,2020.0,CDF,MVU,BORDER 11,00011169,7/28/20,7/30/20,14.0,1.0,1.0,59.76928,,,,,2020.0,341525.9102,4060.841303976821,32.56779269,-116.7978086,91917,2020-07-28,2020-07,0.0,894.0,,,,,91917.0,0.06233508849585992,2020
1182.0,2020.0,CDF,LNU,BRIM,00011354,7/19/20,7/19/20,9.0,6.0,1.0,21.9246,Dennis Lange,,,,2020.0,147766.668,2296.017389708669,39.15731055136065,-122.4833737,95987,2020-07-19,2020-07,0.0,907.0,,,,,95987.0,0.176232310854425,2020
1207.0,2020.0,USF,MDF,DALTON,00000498,7/23/20,8/15/20,1.0,3.0,1.0,1367.078,,,,,2020.0,9939544.84,23649.397210531966,41.72501424865803,-121.0601573,96134,2020-07-23,2020-07,4.0,630.0,,,,,96134.0,0.2743818479469965,2020
1221.0,2020.0,USF,SHF,BALD,00001124,7/28/20,8/1/20,1.0,6.0,1.0,17.9241,,,,,2020.0,127838.6602,1380.6205476172236,41.09588758026391,-122.1917415,96025,2020-07-28,2020-07,4.0,933.0,,,,,96025.0,0.1880979122313332,2020
1231.0,2020.0,BIA,HIA,MP 21,00000046,7/20/20,,14.0,8.0,1.0,93.0484,,,,,2020.0,665132.9961,6223.195175288847,41.17006100930085,-123.6938609,95556,2020-07-20,2020-07,7.0,936.0,,,,,95556.0,0.14770337616006013,2020
1240.0,2020.0,USF,PNF,BIRD,00000895,7/21/20,7/23/20,1.0,1.0,1.0,25.04811,,,,,2020.0,173300.7734,2078.422954398135,40.071542818478974,-120.2402588,96105,2020-07-21,2020-07,4.0,943.0,,,,,96105.0,0.189393814075237,2020
1260.0,2020.0,USF,LNF,H - 8 WELL,00004096,7/26/20,,1.0,1.0,1.0,60.99067,,,,,2020.0,430788.1367,4679.540372655215,40.77207670629591,-121.3775797,96028,2020-07-26,2020-07,4.0,956.0,,,,,96028.0,0.2517211643274904,2020
1261.0,2020.0,USF,LNF,L-2 YELLOW,00004094,7/26/20,,1.0,8.0,1.0,14.90405,,,,,2020.0,103355.9492,1563.045151603101,40.150928517177846,-121.2649931,96137,2020-07-26,2020-07,4.0,957.0,,,,,96137.0,0.22313418933660395,2020
1262.0,2020.0,USF,ANF,DAM,00003063,7/30/20,10/1/20,14.0,1.0,1.0,226.3658,CA55F7D5-9C4C-4901-AFE4-6D8B24039E39 LACO #225728,,,,2020.0,1341769.281,5915.385826749261,34.17712526696673,-117.8906165,91741,2020-07-30,2020-07,4.0,958.0,,,,,91741.0,0.05460033947463756,2020
1263.0,2020.0,USF,MDF,FLAT,00000522,7/25/20,8/6/20,14.0,8.0,1.0,13.64789,,,,,2020.0,99102.41797,1682.473732099298,41.68368296810781,-121.215351,96134,2020-07-25,2020-07,4.0,70.0,,,,,96134.0,0.1371465392607447,2020
1274.0,2020.0,CDF,LMU,HOG,00003874,7/18/20,8/28/20,14.0,7.0,1.0,9566.36,,,,,2020.0,66866941.30859375,85678.34404,40.42023402526689,-120.8050759,95947,2020-07-18,2020-07,0.0,955.0,,,,,95947.0,0.28493686039554167,2020
1281.0,2020.0,USF,ANF,ROWHER,00002440,7/1/20,7/9/20,7.0,7.0,1.0,648.1807,,,,,2020.0,3876623.852,17177.219775535796,34.555870737341905,-118.3209676,91390,2020-07-01,2020-07,4.0,970.0,,,,,91390.0,0.053512562120680625,2020
1329.0,2020.0,BLM,CND,STANDARD,00001777,7/5/20,7/5/20,14.0,1.0,1.0,23.77994,,,,,2020.0,145240.625,2905.4219477597208,35.423149016056634,-119.7653286,93251,2020-07-05,2020-07,6.0,1008.0,,,,,93251.0,0.05114683953125616,2020
1338.0,2020.0,CCO,ORC,WINDY RIDGE FIRE,20086007,7/31/20,7/31/20,14.0,1.0,1.0,1.742764,,,,,2020.0,10249.51172,605.6269772422831,33.841446017048106,-117.7172024,92887,2020-07-31,2020-07,2.0,1014.0,,,,,92887.0,0.03320309843594641,2020
1339.0,2020.0,CCO,ORC,NICHOLS,20077201,7/9/20,7/10/20,3.0,1.0,1.0,8.119417,,,,,2020.0,47444.49219,1127.3945615636724,33.56153593073903,-117.5457945,92694,2020-07-09,2020-07,2.0,1015.0,,,,,92694.0,0.08013476678909992,2020
1351.0,2020.0,CCO,KRN,EXTENSION INC,02029285,7/11/20,7/12/20,14.0,1.0,1.0,3.246279,,,,,2020.0,19846.08594,643.1194961111719,35.46159464286715,-119.0267199,93308,2020-07-11,2020-07,2.0,1022.0,,,,,93308.0,0.032753214293888624,2020
1402.0,2020.0,CDF,LMU,GOLD,00003917,7/20/20,10/29/20,14.0,7.0,1.0,22652.56,,,,,2020.0,161406943.2578125,129127.78564476744,41.06384234156988,-120.8162113,96009,2020-07-20,2020-07,0.0,608.0,,,,,96009.0,0.22520986863370415,2020
1483.0,2020.0,CDF,MMU,COTTONWOOD,00016043,7/27/20,7/29/20,10.0,4.0,1.0,788.082,,,,,2020.0,5019931.582,13227.934843897308,37.07910249183624,-121.1894617,95360,2020-07-27,2020-07,0.0,1102.0,,,,,95360.0,0.24647361916684676,2020
997.0,2020.0,CDF,BTU,5-6 CASCADE CREEK,00009703,8/17/20,9/10/20,1.0,1.0,1.0,260.1756,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,1780346.898,7022.574927368803,39.69061269,-121.1903152,95922,2020-08-17,2020-08,0.0,784.0,,,,,95922.0,0.2610756361577788,2020
1043.0,2020.0,CCO,KRN,RESERVE,02033499,8/4/20,8/5/20,14.0,1.0,1.0,11.50082,West wind.,,,,2020.0,70018.61719,1757.1707893454122,35.29250612358395,-119.5425561,93268,2020-08-04,2020-08,2.0,814.0,,,,,93268.0,0.17973003154971978,2020
1046.0,2020.0,CCO,KRN,WOODY,02035078,8/14/20,8/14/20,14.0,1.0,1.0,90.52191,,,,,2020.0,555702.6992,3524.3332341079367,35.62928506802268,-119.0259196,93250,2020-08-14,2020-08,2.0,815.0,,,,,93250.0,0.0751925243217944,2020
1094.0,2020.0,CDF,SLU,PASS,00010018,8/4/20,8/5/20,10.0,1.0,1.0,323.1761,,,,,2020.0,1991152.844,10759.212595512694,35.77530618655359,-120.2371673,93461,2020-08-04,2020-08,0.0,272.0,,,,,93461.0,0.07580996819980226,2020
1123.0,2020.0,CDF,FKU,TAR,00012129,8/13/20,8/18/20,1.0,1.0,1.0,20.48829,,,,,2020.0,126743.3164,1688.9888836915022,35.93681100934324,-120.1587805,93204,2020-08-13,2020-08,0.0,865.0,,,,,93204.0,0.17345688701358283,2020
1171.0,2020.0,CCO,LAC,CASTAIC,00228163,8/1/20,8/1/20,14.0,1.0,1.0,178.3116,,,,,2020.0,1066001.359,6079.351513583375,34.53853136791074,-118.6003303,91384,2020-08-01,2020-08,2.0,901.0,,,,,91384.0,0.0687582061404286,2020
1191.0,2020.0,CDF,LNU,INDIAN,00014015,8/26/20,8/26/20,14.0,1.0,1.0,20.42734,John Wilson,,,,2020.0,137415.957,2058.5523867974825,39.09030457704939,-122.5745712,95423,2020-08-26,2020-08,0.0,896.0,,,,,95423.0,0.07986099533228307,2020
1214.0,2020.0,USF,SQF,SHOTGUN,00002543,8/19/20,1/4/21,1.0,3.0,1.0,840.8506,,SQF COMPLEX,,002622,2020.0,5256307.855,23325.471310172165,36.35068564110989,-118.5381387,93265,2020-08-19,2020-08,4.0,931.0,,,,,93265.0,0.1776158485245144,2020
1215.0,2020.0,USF,PNF,NORTH COMPLEX,00001308,8/17/20,12/3/20,1.0,1.0,1.0,318797.3,,NORTH COMPLEX,,,2020.0,2183903307.0,515161.14067098335,39.72880536706335,-121.196361,95984,2020-08-17,2020-08,4.0,932.0,,,,,95984.0,0.28790822741648575,2020
1230.0,2020.0,USF,PNF,FEATHER,00001217,8/13/20,8/17/20,2.0,1.0,1.0,39.70483,,,,,2020.0,271903.3594,5203.518928265978,39.71728713114439,-120.9143779,95984,2020-08-13,2020-08,4.0,807.0,,,,,95984.0,0.2951009344613252,2020
1238.0,2020.0,BIA,HIA,JONES POINT,00000068,8/8/20,,14.0,8.0,1.0,136.5928,,,,,2020.0,972429.7148,6422.525737682488,41.03526291948544,-123.6448605,95573,2020-08-08,2020-08,7.0,941.0,,,,,95573.0,0.13164525725317855,2020
1246.0,2020.0,USF,ANF,LAKE,00003273,8/12/20,8/30/20,14.0,7.0,1.0,30999.4,,,,,2020.0,185934914.69921875,117870.19783467536,34.67641906203255,-118.5550568,93536,2020-08-12,2020-08,4.0,245.0,,,,,93536.0,0.09406765557165114,2020
1247.0,2020.0,USF,ANF,RANCH2,00003289,8/13/20,10/1/20,14.0,7.0,1.0,4119.205,LACO # 241258,,,,2020.0,24427703.49609375,36629.85069976173,34.19694804508068,-117.9076786,91702,2020-08-13,2020-08,4.0,947.0,,,,,91702.0,0.07420721567523515,2020
1272.0,2020.0,USF,MNF,AUGUST COMPLEX,00000753,8/16/20,11/11/20,1.0,3.0,1.0,1032700.0,,AUGUST COMPLEX,,,2020.0,7116307899.933594,1695542.5551470562,39.94298976330382,-122.9970791,95595,2020-08-16,2020-08,4.0,964.0,,,,,95595.0,0.17485621573791346,2020
1273.0,2020.0,USF,LNF,STUMP,00004290,8/1/20,8/11/20,14.0,8.0,1.0,325.4124,,,,,2020.0,2269874.672,8490.008297533863,40.350147184527565,-121.5050562,96061,2020-08-01,2020-08,4.0,965.0,,,,,96061.0,0.029870586295343688,2020
1276.0,2020.0,USF,SQF,FISH CREEK,00002565,8/21/20,,1.0,8.0,1.0,29.7827,,,,,2020.0,184664.8789,2783.0891804781368,36.02854263067507,-118.2146061,93527,2020-08-21,2020-08,4.0,966.0,,,,,93527.0,0.26614744701267706,2020
1286.0,2020.0,NPS,MNP,DOME,00012356,8/15/20,9/12/20,1.0,8.0,1.0,44211.25,Auto-generated by EGP-IRWIN,,,,2020.0,269171466.5585937,94295.13924365664,35.29355274185729,-115.5846466,92364,2020-08-15,2020-08,5.0,974.0,,,,,92364.0,0.09290119229711319,2020
1319.0,2020.0,BLM,NOD,W-5 COLD SPRINGS,00004727,8/18/20,9/13/20,1.0,7.0,1.0,84817.6,,,,,2020.0,604907700.0,218761.34347906185,41.09416562221686,-120.0795865,96110,2020-08-18,2020-08,6.0,999.0,,,,,96110.0,0.17579853948294175,2020
1357.0,2020.0,CCO,KRN,TRAIL,02033316,8/3/20,8/3/20,14.0,1.0,1.0,2.476893,,,,,2020.0,15057.21484,745.0327255885536,35.231574981189226,-118.7036382,93531,2020-08-03,2020-08,2.0,100.0,,,,,93531.0,0.09020302177059085,2020
1462.0,2020.0,CDF,BTU,Feb-30,00009784,8/17/20,9/10/20,1.0,1.0,1.0,6.258504,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,43254.51563,894.8329100659365,40.03481732,-121.7038049,95954,2020-08-17,2020-08,0.0,1090.0,,,,,95954.0,0.14848399655494945,2020
1463.0,2020.0,CDF,BTU,26-Feb,00009730,8/17/20,9/10/20,1.0,1.0,1.0,27.64174,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,191103.5742,1987.669250811418,40.04609249309704,-121.6694335,95954,2020-08-17,2020-08,0.0,1091.0,,,,,95954.0,0.11974943976161714,2020
1237.0,2020.0,USF,KNF,SLATER,00007035,9/8/20,12/12/20,14.0,3.0,1.0,157429.9,,,,,2020.0,1152491340.0,580102.5518916324,41.94596268737836,-123.5008984,96086,2020-09-08,2020-09,4.0,940.0,,,,,96086.0,0.25746524871374366,2020
1255.0,2020.0,NPS,MNP,BULL,00013423,9/5/20,9/5/20,10.0,8.0,1.0,14.08969,,,,,2020.0,86008.04297,2031.57510937174,35.4006827,-115.7960407,92364,2020-09-05,2020-09,5.0,465.0,,,,,92364.0,0.26250973193506333,2020
1007.0,2020.0,CDF,HUU,REDWOOD,00009006,10/23/20,10/23/20,2.0,1.0,1.0,101.4003,,,,,2020.0,711099.6328,3753.852904627045,40.53137925622532,-123.8716405,95526,2020-10-23,2020-10,0.0,195.0,,,,,95526.0,0.2479572083465616,2020
1218.0,2020.0,USF,LPF,COLEMAN,00003161,10/18/20,11/15/20,14.0,8.0,1.0,562.9138,,,,,2020.0,3497453.773,14566.243518530488,36.109840938652205,-121.3420361,93928,2020-10-18,2020-10,4.0,569.0,,,,,93928.0,0.126581887356842,2020
1219.0,2020.0,USF,ENF,POINT,00032344,10/26/20,11/5/20,14.0,8.0,1.0,93.22421,,,,,2020.0,625576.8945,5586.636445540989,39.00231266441634,-120.4871603,95631,2020-10-26,2020-10,4.0,34.0,,,,,95631.0,0.2646779601633167,2020
1304.0,2020.0,BLM,CND,MOUNTAIN VIEW,00030860,11/17/20,11/30/20,14.0,2.0,1.0,20374.56,,,,,2020.0,135042607.6171875,71386.55604681646,38.55784228137231,-119.4114042,96107,2020-11-17,2020-11,6.0,986.0,,,,,96107.0,0.0827455432781455,2020
721.0,2021.0,CDF,MVU,BORDER,00000734,1/10/21,1/21/21,9.0,7.0,1.0,1.850452,,,,,2020.0,10579.11719,504.8226507687384,32.59127717195819,-116.7682685,91917,2021-01-10,2021-01,0.0,592.0,,,,,91917.0,0.026757724251963606,2021
850.0,2021.0,USF,ENF,COLD,00001910,1/19/21,1/20/21,5.0,1.0,1.0,34.51343,,,,,2020.0,229683.8086,2968.4870851971664,38.70434236281184,-120.4134179,95709,2021-01-19,2021-01,4.0,580.0,,,,,95709.0,0.24401433068671427,2021
978.0,2021.0,USF,ENF,UNION,00001885,1/19/21,1/20/21,14.0,6.0,,20.37977,investigated but undetermined,,,,2020.0,136346.0313,1581.752892261789,38.89461781946938,-120.3981436,95709,2021-01-19,2021-01,4.0,770.0,,,,,95709.0,0.29805213974064587,2021
692.0,2021.0,NPS,MNP,CASTLE,00004963,3/19/21,3/21/21,4.0,7.0,1.0,5.136026,,,,,2020.0,31292.46875,1465.3693544185903,35.323236703403495,-115.098905,92332,2021-03-19,2021-03,5.0,573.0,,,,,92332.0,0.164495887555062,2021
795.0,2021.0,CCO,KRN,GRANITE INC,02109669,3/1/21,3/1/21,11.0,1.0,1.0,2.381455,,,,,2020.0,14589.46094,711.6617134656923,35.54634458326988,-118.9633085,93308,2021-03-01,2021-03,2.0,649.0,,,,,93308.0,0.09221555880911028,2021
956.0,2021.0,USF,SQF,BOYDEN 1,00000401,3/3/21,3/18/21,5.0,6.0,1.0,14.57344,,,,,2020.0,92198.8125,1159.9463355173857,36.81696582769379,-118.8160148,93641,2021-03-03,2021-03,4.0,753.0,,,,,93641.0,0.24280302632330322,2021
853.0,2021.0,USF,INF,ONION,00000521,4/8/21,4/12/21,14.0,1.0,1.0,85.5384,poss campfire,,,,2020.0,540524.3516,4859.846273527446,36.77168816253991,-118.2642335,93545,2021-04-08,2021-04,4.0,684.0,,,,,93545.0,0.13436962187030144,2021
952.0,2021.0,LRA,VNC,MADERA 2,00027506,4/1/21,4/1/21,2.0,4.0,1.0,14.21907,,,,,2020.0,84508.24609,1480.0335001329374,34.29070292,-118.8034304,93065,2021-04-01,2021-04,1.0,751.0,,,,,93065.0,0.01548015803719397,2021
965.0,2021.0,USF,PNF,GREENHORN,00000421,4/13/21,4/13/21,14.0,6.0,1.0,9.6,,,,,2020.0,66120.29688,1152.3333069135724,39.92108537836955,-120.7577991,95983,2021-04-13,2021-04,4.0,761.0,,,,,95983.0,0.16856299542642617,2021
723.0,2021.0,CDF,MVU,BORDER 9,00009705,5/28/21,5/31/21,9.0,6.0,1.0,15.36915,,,,,2020.0,87824.92188,1571.3569850560657,32.57008674237287,-116.8227869,92154,2021-05-28,2021-05,0.0,594.0,,,,,92154.0,0.06446349998716275,2021
856.0,2021.0,USF,BDF,BLUE,00007800,5/11/21,5/19/21,9.0,1.0,1.0,10.4138,,,,,2020.0,61909.66406,1285.11258017282,34.30252439,-117.4585576,92407,2021-05-11,2021-05,4.0,685.0,,,,,92407.0,0.06321911831728294,2021
913.0,2021.0,BLM,CND,HANDLINE,00001047,5/18/21,5/19/21,14.0,6.0,1.0,19.10735,{ADC69621-8ED5-47D6-AC37-61BBF4AE1198},,,,2020.0,115522.2461,3350.891833546402,35.00706404024756,-119.5092651,93252,2021-05-18,2021-05,6.0,724.0,,,,,93252.0,0.10823656975632624,2021
922.0,2021.0,BLM,NOD,R-1 ROCK,00002448,5/14/21,5/18/21,1.0,1.0,1.0,12.32582,{FB0C277B-83B8-40CF-AC78-1BA28C2B2C29},,,,2020.0,87600.67188,1675.7040502342045,40.978780797919455,-120.0918092,96123,2021-05-14,2021-05,6.0,730.0,,,,,96123.0,0.26047178739856447,2021
653.0,2021.0,CDF,BDU,ALABAMA,00008199,6/18/21,6/21/21,1.0,1.0,1.0,566.5927,3 fires that burned into 1.,,,,2020.0,3566649.211,12433.683316681068,36.62305983339567,-118.1965709,93545,2021-06-18,2021-06,0.0,544.0,,,,,93545.0,0.02901471807432846,2021
706.0,2021.0,NPS,YNP,KING,00000042,6/29/21,7/6/21,1.0,2.0,1.0,11.13475,,,,,2020.0,72126.58203,1011.5155129472168,37.71338021,-119.5342921,95389,2021-06-29,2021-06,5.0,215.0,,,,,95389.0,0.0581027152033222,2021
717.0,2021.0,NPS,MNP,MOJAVE,00009642,6/17/21,6/25/21,1.0,1.0,1.0,2490.498,,,,,2020.0,15188693.28,34761.85177194576,35.36289227505458,-115.7581618,92364,2021-06-17,2021-06,5.0,588.0,,,,,92364.0,0.22326479719011252,2021
